2000 1996
554 1720 1
555 1334 1
556 1183 1
556 1775 1
558 853 1
560 1153 1
560 1247 1
560 1965 1
561 1668 1
561 1869 1
562 1731 1
564 1029 1
566 642 1
567 1064 1
567 1127 1
569 1460 1
570 1895 1
570 1993 1
571 1024 1
571 1048 1
572 1006 1
572 1305 1
573 714 1
575 1022 1
578 1669 1
579 679 1
579 1073 1
579 1214 1
580 929 1
580 1293 1
580 1578 1
581 1408 1
582 1037 1
582 1262 1
582 1538 1
584 818 1
584 1019 1
584 1306 1
588 1723 1
590 1053 1
590 1358 1
591 1290 1
592 883 1
593 721 1
593 1282 1
593 1503 1
593 1601 1
594 1195 1
594 1768 1
595 1530 1
596 650 1
596 737 1
597 1550 1
597 1754 1
598 1620 1
600 1293 1
603 805 1
603 1575 1
604 1469 1
605 1031 1
606 1948 1
607 1189 1
607 1545 1
607 1928 1
608 1339 1
610 1610 1
610 1642 1
611 1266 1
611 1585 1
613 1541 1
613 1769 1
614 1578 1
615 720 1
615 1197 1
615 1536 1
616 812 1
617 1497 1
617 1992 1
618 1449 1
618 1596 1
618 1807 1
619 1390 1
619 1951 1
621 1875 1
623 858 1
623 1106 1
623 1244 1
623 1278 1
623 1518 1
624 845 1
624 1598 1
625 1679 1
625 1957 1
628 1067 1
629 1596 1
630 949 1
630 1148 1
632 1127 1
632 1186 1
633 1567 1
634 1146 1
635 795 1
635 1259 1
636 1065 1
636 1440 1
637 1640 1
638 973 1
639 835 1
639 977 1
639 1400 1
639 1470 1
644 1706 1
644 1804 1
644 1919 1
645 1043 1
646 1062 1
646 1907 1
647 1617 1
647 1725 1
648 1095 1
649 1052 1
650 983 1
650 1390 1
651 848 1
652 1698 1
653 1922 1
654 1153 1
654 1534 1
655 748 1
655 1134 1
655 1294 1
656 1623 1
657 1201 1
658 718 1
658 1189 1
658 1466 1
658 1873 1
659 677 1
659 1625 1
659 1812 1
661 1379 1
662 706 1
663 1151 1
664 876 1
664 1214 1
664 1230 1
666 1025 1
666 1231 1
666 1943 1
667 856 1
667 1035 1
667 1645 1
669 1550 1
672 1066 1
672 1699 1
673 941 1
673 1267 1
673 1487 1
674 1966 1
675 1446 1
675 1742 1
675 1785 1
675 1795 1
676 1319 1
676 1342 1
676 1797 1
676 1828 1
676 1920 1
677 1146 1
678 954 1
678 1964 1
680 1056 1
680 1120 1
680 1131 1
681 1942 1
682 811 1
682 1879 1
683 1130 1
683 1362 1
685 1479 1
688 1024 1
688 1036 1
689 1277 1
690 975 1
692 1950 1
694 877 1
694 1376 1
695 1871 1
697 828 1
697 1343 1
698 1029 1
698 1733 1
700 1933 1
701 821 1
701 1920 1
704 1625 1
704 1887 1
705 1685 1
706 1336 1
706 1342 1
708 1753 1
709 1793 1
710 725 1
710 1800 1
711 1168 1
711 1530 1
712 1259 1
712 1973 1
713 1604 1
714 1514 1
714 1757 1
715 1471 1
716 734 1
716 1475 1
716 1841 1
717 1123 1
717 1150 1
717 1816 1
718 1415 1
718 1901 1
719 1340 1
720 1012 1
722 1012 1
723 1389 1
723 1626 1
724 1008 1
725 1283 1
725 1379 1
727 994 1
727 1672 1
728 843 1
728 1068 1
728 1538 1
729 1706 1
731 1612 1
731 1882 1
732 1872 1
734 1463 1
734 1571 1
734 1660 1
736 1046 1
736 1992 1
738 1195 1
740 1568 1
741 905 1
741 1995 1
743 1697 1
744 1290 1
746 1943 1
747 1999 1
748 937 1
749 1435 1
750 997 1
752 1168 1
753 1119 1
753 1782 1
753 1900 1
755 1143 1
755 1556 1
756 860 1
757 1540 1
757 1863 1
758 1708 1
759 1251 1
759 1462 1
760 1245 1
760 1726 1
761 928 1
761 1596 1
761 1725 1
762 865 1
762 1890 1
764 844 1
764 1330 1
764 1928 1
766 952 1
766 1033 1
767 1338 1
767 1586 1
770 1472 1
771 1358 1
771 1978 1
772 1568 1
773 946 1
775 1779 1
776 1823 1
776 2000 1
778 852 1
779 1392 1
781 1123 1
781 1853 1
782 1531 1
785 1886 1
786 1577 1
786 1608 1
786 1793 1
787 1205 1
787 1582 1
787 1592 1
789 987 1
789 1289 1
790 899 1
790 1578 1
790 1932 1
791 1710 1
792 1422 1
792 1502 1
793 1552 1
794 1438 1
795 1701 1
795 1962 1
797 1428 1
798 1391 1
799 1444 1
800 927 1
802 1190 1
802 1483 1
803 1036 1
803 1894 1
806 909 1
806 1983 1
807 1838 1
809 1013 1
809 1216 1
809 1329 1
810 1858 1
811 1369 1
811 1639 1
812 834 1
812 1006 1
812 1817 1
813 1129 1
813 1267 1
813 1970 1
814 1219 1
816 1091 1
816 1492 1
817 1128 1
817 1221 1
817 1687 1
818 1003 1
820 1098 1
820 1380 1
820 1921 1
821 878 1
821 1670 1
822 1344 1
823 946 1
823 1196 1
824 1555 1
826 1367 1
826 1738 1
827 1079 1
827 1128 1
827 1294 1
827 1477 1
827 1792 1
828 1206 1
828 1238 1
830 1206 1
832 975 1
834 1563 1
835 940 1
835 1021 1
839 1240 1
839 1477 1
839 1527 1
840 1005 1
840 1540 1
842 843 1
843 1720 1
843 1757 1
844 1089 1
845 1215 1
845 1216 1
845 1583 1
845 1682 1
845 1993 1
846 1781 1
846 1888 1
848 982 1
849 870 1
850 1938 1
851 1177 1
851 1778 1
852 878 1
852 1353 1
852 1555 1
853 1371 1
853 1585 1
854 1088 1
856 1635 1
857 1976 1
858 997 1
858 1023 1
860 1517 1
861 1234 1
862 1303 1
863 1268 1
863 1356 1
865 925 1
866 1092 1
869 1538 1
869 1893 1
870 980 1
871 1518 1
871 1734 1
872 954 1
872 1023 1
872 1501 1
872 1548 1
872 1934 1
873 903 1
873 1983 1
874 1057 1
876 1408 1
877 1980 1
878 1031 1
878 1945 1
879 1804 1
880 1205 1
881 886 1
881 1188 1
881 1971 1
882 1227 1
882 1273 1
883 1761 1
884 1835 1
885 1655 1
885 1757 1
886 1124 1
887 1626 1
887 1832 1
888 1773 1
889 1394 1
890 1766 1
892 1906 1
893 1094 1
894 1677 1
894 1972 1
895 1120 1
896 1549 1
898 906 1
898 1106 1
898 1769 1
899 1090 1
899 1292 1
900 1312 1
900 1470 1
900 1895 1
901 1087 1
901 1130 1
902 1334 1
902 1491 1
902 1818 1
903 1255 1
905 962 1
906 1516 1
907 1871 1
910 1058 1
912 1847 1
915 1313 1
915 1965 1
916 1407 1
918 1104 1
918 1151 1
919 1056 1
919 1587 1
921 1830 1
922 1339 1
922 1392 1
922 1477 1
922 1529 1
923 1239 1
924 1359 1
926 1684 1
929 1845 1
932 1266 1
935 1079 1
936 1174 1
936 1252 1
936 1281 1
937 1643 1
938 1229 1
942 1366 1
942 1546 1
942 1784 1
943 1045 1
943 1287 1
943 1544 1
944 986 1
944 1242 1
944 1939 1
946 1276 1
946 1659 1
947 1728 1
948 1170 1
949 1514 1
950 1135 1
951 1118 1
954 1924 1
955 1152 1
956 1578 1
957 1459 1
957 1628 1
961 1491 1
965 1672 1
969 970 1
969 1007 1
969 1783 1
970 1852 1
970 1907 1
971 1230 1
971 1317 1
971 1727 1
975 1353 1
975 1471 1
975 1630 1
975 1793 1
980 1237 1
981 1694 1
981 1777 1
981 1845 1
983 1431 1
983 1489 1
983 1946 1
986 1187 1
988 1596 1
990 1765 1
991 1002 1
991 1040 1
991 1063 1
991 1565 1
991 1785 1
992 1601 1
994 1627 1
997 1697 1
999 1134 1
999 1647 1
1002 1509 1
1002 1621 1
1002 1886 1
1003 1586 1
1004 1556 1
1005 1982 1
1006 1558 1
1007 1715 1
1009 1705 1
1010 1269 1
1010 1291 1
1010 1559 1
1011 1371 1
1013 1581 1
1015 1997 1
1018 1247 1
1019 1259 1
1021 1081 1
1025 1332 1
1025 1361 1
1025 1558 1
1028 1061 1
1028 1385 1
1028 1627 1
1029 1054 1
1031 1260 1
1032 1325 1
1032 1770 1
1034 1904 1
1035 1329 1
1036 1167 1
1036 1756 1
1037 1806 1
1041 1224 1
1041 1997 1
1042 1717 1
1043 1263 1
1044 1529 1
1047 1081 1
1047 1308 1
1048 1609 1
1054 1912 1
1055 1746 1
1056 1926 1
1057 1864 1
1059 1118 1
1059 1938 1
1060 1145 1
1060 1271 1
1060 1608 1
1060 1645 1
1062 1434 1
1064 1282 1
1066 1633 1
1067 1088 1
1067 1366 1
1068 1951 1
1070 1282 1
1070 1355 1
1070 1454 1
1070 1619 1
1070 1802 1
1071 1932 1
1072 1177 1
1072 1585 1
1073 1473 1
1075 1320 1
1075 1678 1
1077 1320 1
1077 1707 1
1078 1738 1
1079 1229 1
1080 1296 1
1081 1268 1
1081 1517 1
1082 1345 1
1082 1398 1
1085 1581 1
1088 1720 1
1088 1770 1
1089 1459 1
1090 1202 1
1091 1257 1
1094 1423 1
1096 1265 1
1096 1280 1
1097 1116 1
1098 1591 1
1099 1949 1
1100 1252 1
1101 1693 1
1101 1840 1
1104 1366 1
1105 1282 1
1106 1459 1
1106 1823 1
1107 1899 1
1108 1312 1
1108 1953 1
1109 1116 1
1109 1668 1
1113 1554 1
1113 1642 1
1114 1730 1
1114 1877 1
1115 1252 1
1117 1128 1
1117 1249 1
1117 1798 1
1118 1177 1
1118 1596 1
1119 1151 1
1120 1321 1
1121 1260 1
1121 1451 1
1121 1797 1
1122 1273 1
1123 1376 1
1123 1993 1
1125 1680 1
1127 1275 1
1128 1154 1
1128 1504 1
1128 1530 1
1128 1698 1
1129 1202 1
1129 1400 1
1130 1235 1
1132 1260 1
1133 1601 1
1134 1483 1
1135 1739 1
1136 1691 1
1137 1368 1
1142 1387 1
1142 1619 1
1142 1794 1
1142 1934 1
1143 1948 1
1145 1158 1
1145 1362 1
1145 1830 1
1146 1851 1
1147 1685 1
1148 1765 1
1148 1855 1
1149 1553 1
1151 1783 1
1154 1159 1
1155 1221 1
1155 1737 1
1157 1232 1
1159 1167 1
1163 1858 1
1166 1554 1
1166 1985 1
1167 1753 1
1169 1847 1
1170 1514 1
1171 1453 1
1175 1311 1
1175 1616 1
1175 1858 1
1175 1904 1
1176 1273 1
1178 1696 1
1180 1367 1
1187 1596 1
1188 1914 1
1189 1446 1
1189 1789 1
1189 1977 1
1190 1797 1
1191 1699 1
1193 1308 1
1193 1879 1
1194 1226 1
1194 1323 1
1196 1736 1
1198 1286 1
1201 1362 1
1201 1699 1
1202 1663 1
1203 1623 1
1203 1710 1
1204 1927 1
1205 1418 1
1211 1409 1
1212 1561 1
1212 1701 1
1213 1228 1
1213 1265 1
1213 1825 1
1215 1685 1
1215 1997 1
1216 1334 1
1216 1484 1
1217 1271 1
1217 1623 1
1219 1539 1
1221 1440 1
1221 1546 1
1221 1730 1
1223 1695 1
1223 1869 1
1225 1226 1
1226 1414 1
1229 1616 1
1229 1764 1
1230 1318 1
1230 1784 1
1233 1253 1
1233 1458 1
1233 1773 1
1234 1624 1
1234 1843 1
1235 1691 1
1238 1404 1
1238 1894 1
1239 1672 1
1240 1771 1
1241 1754 1
1242 1294 1
1244 1330 1
1245 1882 1
1246 1268 1
1247 1836 1
1248 1703 1
1251 1576 1
1251 1708 1
1251 1877 1
1254 1893 1
1255 1827 1
1259 1446 1
1259 1490 1
1260 1749 1
1261 1757 1
1261 1791 1
1261 1833 1
1262 1582 1
1262 1876 1
1264 1337 1
1268 1458 1
1268 1938 1
1270 1539 1
1271 1728 1
1273 1938 1
1274 1579 1
1278 1971 1
1279 1809 1
1280 1625 1
1280 1973 1
1281 1419 1
1281 1983 1
1282 1380 1
1282 1696 1
1286 1731 1
1287 1590 1
1288 1345 1
1288 1924 1
1290 1729 1
1290 1967 1
1292 1839 1
1295 1430 1
1295 1583 1
1296 1906 1
1297 1463 1
1297 1711 1
1298 1949 1
1301 1416 1
1302 1585 1
1302 1946 1
1306 1358 1
1307 1685 1
1308 1322 1
1308 1461 1
1311 1917 1
1313 1589 1
1316 1765 1
1317 1364 1
1318 1893 1
1318 1968 1
1320 1893 1
1321 1597 1
1325 1490 1
1326 1790 1
1329 1858 1
1329 1891 1
1333 1774 1
1333 1895 1
1336 1826 1
1340 1342 1
1340 1673 1
1342 1462 1
1343 1494 1
1346 1437 1
1348 1908 1
1348 1963 1
1356 1818 1
1356 1897 1
1357 1798 1
1357 1979 1
1359 1789 1
1360 1604 1
1366 1748 1
1368 1443 1
1368 1688 1
1371 1810 1
1371 1971 1
1372 1770 1
1373 1607 1
1374 1869 1
1375 1571 1
1377 1807 1
1378 1443 1
1385 1747 1
1386 1608 1
1388 1404 1
1388 1603 1
1388 1782 1
1391 1479 1
1391 1813 1
1392 1828 1
1393 1919 1
1398 1790 1
1399 1901 1
1399 1995 1
1400 1441 1
1401 1846 1
1403 1460 1
1404 1808 1
1408 1518 1
1410 1532 1
1410 1699 1
1414 1879 1
1416 1447 1
1416 1619 1
1416 1778 1
1416 1788 1
1417 1480 1
1417 1957 1
1419 1549 1
1421 1452 1
1421 1592 1
1422 1491 1
1424 1973 1
1425 1579 1
1430 1916 1
1431 1993 1
1432 1608 1
1433 1702 1
1433 1815 1
1435 1905 1
1437 1683 1
1437 1898 1
1439 1937 1
1441 1631 1
1443 1608 1
1445 1629 1
1446 1538 1
1448 1943 1
1449 1729 1
1451 1748 1
1451 1887 1
1452 1665 1
1452 1774 1
1452 1912 1
1456 1619 1
1458 1727 1
1459 1591 1
1459 1734 1
1467 1734 1
1467 1904 1
1470 1610 1
1471 1977 1
1474 1747 1
1476 1729 1
1484 1652 1
1485 1504 1
1485 1945 1
1493 1728 1
1494 1580 1
1495 1560 1
1495 1978 1
1501 1716 1
1503 1588 1
1506 1880 1
1512 1521 1
1527 1685 1
1528 1919 1
1530 1819 1
1531 1802 1
1533 1730 1
1534 1573 1
1539 1633 1
1540 1826 1
1542 1943 1
1543 1659 1
1544 1983 1
1545 1684 1
1546 1788 1
1550 1770 1
1551 1925 1
1552 1821 1
1553 1970 1
1555 1589 1
1555 1630 1
1557 1761 1
1558 1955 1
1564 1783 1
1565 1870 1
1565 1935 1
1567 1696 1
1567 1806 1
1577 1886 1
1582 1907 1
1583 1834 1
1584 1922 1
1585 1632 1
1589 1683 1
1594 1977 1
1603 1647 1
1605 1890 1
1607 1892 1
1607 1989 1
1616 1967 1
1619 1905 1
1620 1950 1
1627 1754 1
1632 1674 1
1635 1762 1
1637 1832 1
1644 1650 1
1645 1814 1
1647 1737 1
1647 1827 1
1647 1883 1
1648 1964 1
1650 1855 1
1652 1956 1
1654 1719 1
1654 1960 1
1658 1680 1
1666 1681 1
1669 1679 1
1673 1817 1
1680 1995 1
1680 1999 1
1684 1939 1
1686 1992 1
1687 1883 1
1693 1791 1
1695 1821 1
1699 1799 1
1700 1836 1
1701 1884 1
1706 1923 1
1707 1724 1
1710 1832 1
1712 1877 1
1713 1904 1
1713 1914 1
1714 1936 1
1719 1724 1
1723 1909 1
1726 1730 1
1733 1769 1
1735 1880 1
1738 1958 1
1740 1880 1
1740 1928 1
1744 1921 1
1744 1923 1
1755 1937 1
1758 1997 1
1775 1869 1
1776 1860 1
1785 1873 1
1789 1998 1
1790 1987 1
1790 1988 1
1792 1951 1
1801 1984 1
1803 1970 1
1817 1843 1
1821 1840 1
1823 2000 1
1825 1981 1
1830 1871 1
1854 1969 1
1869 1914 1
1871 1902 1
1878 1965 1
1880 1900 1
1880 1994 1
1891 1967 1
1894 1909 1
