3000 14196
36 1500 1
37 2026 1
37 1496 1
37 1672 1
37 86 1
37 463 1
37 2227 1
37 1086 1
37 1950 1
37 1338 1
37 1707 1
37 2628 1
38 1515 1
38 2341 1
38 2724 1
38 199 1
38 1233 1
38 198 1
38 1034 1
38 1567 1
38 2244 1
38 1225 1
38 2199 1
38 1929 1
38 644 1
38 1047 1
38 123 1
39 2186 1
39 1416 1
39 1985 1
39 374 1
39 1532 1
39 1467 1
39 2831 1
39 1781 1
40 1323 1
40 2275 1
40 2170 1
40 1683 1
40 2932 1
40 562 1
40 2325 1
40 2127 1
40 889 1
40 1284 1
41 2714 1
41 1231 1
41 1829 1
41 2698 1
41 148 1
41 460 1
41 1145 1
41 1600 1
41 294 1
41 2644 1
41 2458 1
42 2691 1
42 2919 1
42 284 1
42 1333 1
42 2624 1
42 680 1
42 2852 1
42 2640 1
43 394 1
43 485 1
43 1546 1
43 2269 1
43 83 1
43 2828 1
44 1460 1
44 1237 1
44 2312 1
44 1285 1
44 1286 1
44 2084 1
44 2881 1
45 650 1
45 2969 1
45 2131 1
45 694 1
45 1979 1
45 1683 1
45 2939 1
45 780 1
46 991 1
46 2772 1
46 1286 1
46 522 1
46 583 1
46 893 1
46 1127 1
47 2888 1
47 1965 1
47 789 1
47 1532 1
47 2421 1
47 1687 1
47 901 1
47 589 1
47 1667 1
48 1323 1
48 800 1
48 2984 1
48 1363 1
48 1628 1
48 2481 1
48 1467 1
48 1746 1
48 691 1
48 1639 1
49 1888 1
49 2525 1
49 55 1
49 1041 1
49 692 1
49 2823 1
49 1144 1
49 1488 1
49 2768 1
50 2393 1
50 459 1
50 883 1
50 2752 1
50 2096 1
50 1392 1
50 740 1
50 1435 1
50 773 1
50 882 1
51 2915 1
51 2364 1
51 1314 1
51 2744 1
51 1677 1
51 141 1
52 772 1
52 192 1
52 1439 1
52 1263 1
52 1038 1
52 1109 1
53 2143 1
53 199 1
53 240 1
53 913 1
53 1984 1
53 1248 1
53 1732 1
53 1012 1
54 955 1
54 2730 1
54 845 1
54 1418 1
54 2086 1
54 113 1
54 2372 1
54 1823 1
54 1679 1
54 1191 1
54 481 1
54 642 1
55 520 1
55 676 1
55 326 1
55 208 1
55 1090 1
55 1326 1
55 597 1
55 1218 1
56 2820 1
56 2967 1
56 340 1
56 729 1
56 2929 1
56 1674 1
56 1505 1
57 2191 1
57 60 1
57 2199 1
57 1301 1
57 205 1
57 524 1
57 1236 1
58 176 1
58 930 1
58 1406 1
58 2201 1
58 1072 1
58 626 1
58 2427 1
58 1138 1
58 1082 1
58 513 1
58 1247 1
58 1822 1
58 1863 1
59 117 1
59 2577 1
59 2367 1
59 1225 1
59 2035 1
59 1792 1
59 1431 1
59 2332 1
59 2224 1
59 152 1
59 1468 1
60 1446 1
60 1543 1
60 2727 1
60 824 1
60 2647 1
60 1114 1
60 2881 1
60 2317 1
60 2906 1
60 2667 1
60 2560 1
60 2512 1
61 1630 1
61 2152 1
61 2751 1
61 2531 1
61 1332 1
61 2145 1
61 1479 1
61 1559 1
61 1075 1
61 1372 1
62 1271 1
62 1974 1
62 850 1
62 1488 1
62 2718 1
62 473 1
62 2971 1
63 2931 1
63 1770 1
63 2215 1
63 796 1
63 2417 1
63 2715 1
63 2209 1
63 774 1
63 2532 1
63 2005 1
63 2890 1
63 691 1
64 156 1
64 1718 1
64 1398 1
64 803 1
64 2184 1
64 240 1
64 487 1
64 1223 1
64 1538 1
65 645 1
65 2326 1
65 551 1
65 2888 1
65 2105 1
65 1761 1
65 543 1
65 1460 1
65 1730 1
66 308 1
66 140 1
66 632 1
66 852 1
66 896 1
66 1434 1
66 1705 1
67 563 1
67 2370 1
67 1170 1
67 956 1
67 1346 1
67 1184 1
67 2248 1
67 2880 1
67 2414 1
67 2905 1
68 984 1
68 663 1
68 2892 1
68 2135 1
68 272 1
68 567 1
68 2276 1
68 875 1
68 834 1
68 1936 1
69 664 1
69 1538 1
69 1945 1
69 185 1
69 1319 1
69 2609 1
69 146 1
69 1998 1
69 2302 1
69 1648 1
69 1510 1
69 2239 1
70 351 1
70 1044 1
70 1078 1
70 282 1
70 2151 1
70 2204 1
70 2161 1
70 1779 1
70 766 1
71 889 1
71 702 1
71 1665 1
71 2518 1
71 2038 1
71 2981 1
71 1449 1
71 162 1
72 2566 1
72 2407 1
72 1689 1
72 1132 1
72 2293 1
72 1634 1
72 1124 1
72 916 1
72 1084 1
72 2346 1
73 2931 1
73 1753 1
73 1218 1
73 102 1
73 2989 1
73 2811 1
73 370 1
73 2854 1
73 2981 1
73 2318 1
73 1168 1
73 1643 1
73 592 1
74 1566 1
74 2750 1
74 2920 1
74 1389 1
74 342 1
74 2608 1
74 2426 1
75 2519 1
75 2554 1
75 355 1
75 413 1
75 602 1
75 258 1
75 2864 1
75 1971 1
76 2728 1
76 2848 1
76 2927 1
76 1782 1
76 2663 1
76 2389 1
76 2358 1
76 1548 1
76 1984 1
76 954 1
77 749 1
77 155 1
77 388 1
77 373 1
77 2139 1
77 383 1
77 334 1
77 439 1
77 1638 1
77 2525 1
77 2395 1
77 316 1
78 1570 1
78 286 1
78 2992 1
78 2803 1
78 706 1
78 652 1
78 2638 1
78 686 1
78 421 1
79 2133 1
79 2082 1
79 1581 1
79 305 1
79 1167 1
79 2459 1
79 2563 1
80 559 1
80 858 1
80 132 1
80 112 1
80 416 1
80 2001 1
80 726 1
80 414 1
80 699 1
80 1131 1
80 705 1
81 926 1
81 2214 1
81 1717 1
81 1938 1
81 1519 1
82 2883 1
82 2633 1
82 461 1
82 2464 1
82 833 1
82 1908 1
82 1190 1
82 1578 1
82 533 1
82 1319 1
82 1474 1
82 2766 1
83 875 1
83 1800 1
83 1309 1
83 1539 1
83 654 1
83 2348 1
83 808 1
83 2999 1
83 2474 1
84 1527 1
84 304 1
84 87 1
84 1437 1
84 458 1
84 299 1
84 1340 1
84 1170 1
84 2360 1
84 1876 1
85 1817 1
85 2499 1
85 872 1
85 530 1
85 448 1
85 946 1
85 1077 1
85 1591 1
85 2585 1
86 874 1
86 160 1
86 2693 1
86 872 1
86 1370 1
86 2054 1
86 1506 1
86 1417 1
86 530 1
86 1192 1
87 2625 1
87 195 1
87 860 1
87 2419 1
87 1422 1
87 91 1
87 2261 1
88 2027 1
88 1574 1
88 1845 1
88 429 1
88 2497 1
88 424 1
88 2377 1
88 2773 1
88 1172 1
88 1001 1
89 1069 1
89 740 1
89 1654 1
89 2345 1
89 1711 1
89 768 1
90 451 1
90 1291 1
90 1325 1
90 1842 1
90 1173 1
90 232 1
90 2484 1
90 785 1
90 1209 1
90 1983 1
90 842 1
91 1055 1
91 2335 1
91 2581 1
91 825 1
91 104 1
91 515 1
91 1616 1
91 2583 1
92 2878 1
92 471 1
92 570 1
92 1698 1
92 2028 1
92 735 1
92 133 1
92 678 1
92 1343 1
93 2381 1
93 1134 1
93 728 1
93 2407 1
93 2863 1
93 1529 1
93 2389 1
94 2047 1
94 1388 1
94 649 1
94 272 1
94 1593 1
94 147 1
94 2084 1
94 1522 1
94 1138 1
94 1529 1
95 2933 1
95 2453 1
95 2046 1
95 2692 1
95 1258 1
95 805 1
95 2860 1
95 1555 1
95 2532 1
96 957 1
96 732 1
96 714 1
96 471 1
96 527 1
96 507 1
96 1394 1
96 1827 1
97 2232 1
97 2658 1
97 2973 1
97 1080 1
97 1560 1
97 972 1
97 725 1
97 2310 1
97 210 1
97 1959 1
97 2469 1
97 1183 1
97 2355 1
98 2250 1
98 2629 1
98 360 1
98 2546 1
98 1564 1
98 2067 1
98 1210 1
98 1892 1
98 2056 1
98 1645 1
98 661 1
99 1566 1
99 934 1
99 1619 1
99 2725 1
99 1025 1
99 1341 1
99 1171 1
100 1136 1
100 620 1
100 1555 1
100 1301 1
100 2621 1
100 197 1
100 1902 1
100 2417 1
101 750 1
101 397 1
102 449 1
102 2191 1
102 215 1
102 1885 1
102 2044 1
102 2259 1
102 2699 1
102 776 1
102 549 1
102 1668 1
103 680 1
103 2515 1
103 1665 1
103 847 1
103 1293 1
103 1120 1
103 1916 1
103 692 1
103 2889 1
103 1789 1
104 1901 1
104 2855 1
104 2711 1
104 1915 1
104 589 1
104 1067 1
104 627 1
104 720 1
104 1286 1
104 295 1
105 579 1
105 560 1
105 2453 1
105 395 1
105 1735 1
105 617 1
105 2884 1
105 2327 1
105 674 1
105 329 1
105 2929 1
106 1018 1
106 643 1
106 527 1
106 507 1
106 1964 1
106 2346 1
106 478 1
106 2682 1
106 358 1
106 2760 1
106 2031 1
106 772 1
107 2106 1
107 123 1
107 2776 1
107 1126 1
107 1135 1
107 1300 1
107 2999 1
108 120 1
108 1086 1
108 2697 1
108 1852 1
108 777 1
108 1266 1
108 447 1
108 2754 1
109 1604 1
109 2173 1
109 2922 1
109 1654 1
109 1332 1
109 1313 1
109 244 1
109 1463 1
109 1246 1
109 2425 1
109 1684 1
109 2661 1
109 2438 1
110 2889 1
110 1846 1
110 2397 1
110 284 1
110 1229 1
110 1715 1
110 1934 1
110 463 1
110 897 1
110 1145 1
110 2760 1
110 860 1
111 2735 1
111 801 1
111 660 1
111 1140 1
111 324 1
111 389 1
111 2253 1
111 2026 1
112 2597 1
112 694 1
112 2950 1
112 1311 1
112 1240 1
112 509 1
112 1942 1
112 2481 1
112 731 1
112 2803 1
112 835 1
112 946 1
112 2004 1
113 1233 1
113 423 1
113 2711 1
113 2241 1
113 1659 1
113 1831 1
114 2850 1
114 202 1
114 1272 1
114 499 1
114 2333 1
114 1849 1
114 2605 1
114 479 1
114 2059 1
114 1155 1
115 888 1
115 1935 1
115 2847 1
115 376 1
115 324 1
115 2507 1
116 704 1
116 2421 1
116 1166 1
116 1768 1
116 2237 1
116 673 1
116 1875 1
116 1127 1
116 1837 1
116 1301 1
117 1818 1
117 176 1
117 2474 1
117 1011 1
117 1202 1
117 2260 1
117 867 1
117 2784 1
117 2930 1
118 341 1
118 699 1
118 2623 1
118 1811 1
118 1267 1
118 305 1
119 1336 1
119 1962 1
119 304 1
119 285 1
119 519 1
119 1304 1
119 2440 1
119 2050 1
120 436 1
120 2968 1
120 1373 1
120 1289 1
120 1299 1
120 1793 1
120 596 1
120 916 1
120 1216 1
120 918 1
121 932 1
121 2685 1
121 315 1
121 2820 1
121 2380 1
121 445 1
121 1688 1
121 2699 1
121 2940 1
121 2503 1
122 763 1
122 254 1
122 795 1
122 2415 1
122 1487 1
122 2943 1
122 1941 1
122 1359 1
122 2508 1
122 145 1
122 543 1
122 1373 1
122 2283 1
122 2200 1
123 2721 1
123 517 1
123 545 1
123 295 1
124 1064 1
124 1149 1
124 997 1
124 846 1
124 988 1
124 1202 1
124 1504 1
124 2129 1
124 198 1
124 1535 1
124 161 1
124 1130 1
124 2521 1
124 727 1
124 2807 1
125 912 1
125 1179 1
125 929 1
125 654 1
125 2517 1
125 1124 1
125 2403 1
126 1797 1
126 976 1
126 1054 1
126 1663 1
126 2581 1
126 1814 1
127 2776 1
127 453 1
127 147 1
127 258 1
127 2256 1
127 968 1
127 292 1
127 2466 1
127 2091 1
127 281 1
128 1187 1
128 593 1
128 872 1
128 1444 1
128 1703 1
129 1336 1
129 1833 1
129 2797 1
129 264 1
129 2017 1
129 1729 1
129 2759 1
129 1848 1
129 362 1
130 2227 1
130 2432 1
130 2560 1
130 996 1
130 2027 1
130 1538 1
131 736 1
131 2230 1
131 722 1
131 1573 1
131 649 1
131 1780 1
131 2546 1
131 953 1
131 1644 1
131 758 1
131 2602 1
132 1932 1
132 1445 1
132 1480 1
132 775 1
132 2672 1
132 1371 1
132 2278 1
132 1181 1
132 808 1
132 2968 1
132 1429 1
133 2503 1
133 2739 1
133 827 1
133 963 1
133 856 1
133 769 1
133 1253 1
133 2663 1
133 337 1
134 295 1
134 1713 1
134 1617 1
134 412 1
134 398 1
134 946 1
134 2861 1
135 589 1
135 826 1
135 1027 1
135 1036 1
135 258 1
135 181 1
135 1988 1
135 1981 1
135 1877 1
136 1778 1
136 793 1
136 765 1
136 2018 1
136 1393 1
136 2649 1
136 1988 1
137 2079 1
137 777 1
137 1791 1
137 2926 1
137 1400 1
137 1447 1
137 2950 1
137 2750 1
137 1874 1
137 1673 1
137 1258 1
137 1274 1
138 1321 1
138 1981 1
138 2649 1
138 958 1
138 2969 1
138 511 1
138 623 1
138 1471 1
138 1682 1
138 1363 1
138 1754 1
139 1297 1
139 1724 1
139 2991 1
139 2547 1
139 1272 1
139 758 1
139 1330 1
139 2006 1
139 1285 1
140 609 1
140 1438 1
140 2710 1
140 2206 1
140 1702 1
140 373 1
140 764 1
140 1783 1
140 558 1
140 797 1
141 792 1
141 279 1
141 2132 1
141 899 1
141 2327 1
141 226 1
141 2499 1
141 659 1
141 2827 1
141 1400 1
142 741 1
142 1479 1
142 1337 1
142 1902 1
142 253 1
142 478 1
142 2573 1
142 1930 1
143 2261 1
143 2638 1
143 1948 1
143 1387 1
143 1472 1
143 1067 1
143 1316 1
143 643 1
144 776 1
144 1807 1
144 1665 1
144 248 1
144 749 1
144 1546 1
144 1759 1
145 1900 1
145 398 1
145 1744 1
145 356 1
145 1233 1
145 2511 1
145 1620 1
145 2516 1
145 282 1
145 1388 1
146 628 1
146 2125 1
146 2091 1
146 2138 1
146 2449 1
146 1746 1
146 2342 1
147 2992 1
147 1366 1
147 2323 1
147 1640 1
147 1019 1
147 2929 1
147 606 1
147 2292 1
148 383 1
148 2183 1
148 1341 1
148 2063 1
148 391 1
148 2454 1
148 2179 1
148 2450 1
149 669 1
149 1676 1
149 315 1
149 2430 1
149 2051 1
149 2313 1
149 1740 1
149 1906 1
149 514 1
149 1075 1
149 533 1
150 2409 1
150 2527 1
150 2999 1
150 2304 1
150 921 1
150 1763 1
150 1120 1
150 487 1
150 1216 1
151 2020 1
151 787 1
151 1184 1
151 1164 1
151 1029 1
151 484 1
151 2101 1
151 2320 1
151 1195 1
152 1733 1
152 1336 1
152 2556 1
152 1321 1
152 1590 1
152 882 1
152 967 1
152 1081 1
152 2345 1
153 2002 1
153 1059 1
153 1989 1
153 697 1
153 1966 1
153 2201 1
153 1530 1
153 2049 1
153 2222 1
154 1284 1
154 1598 1
154 814 1
154 2777 1
154 1364 1
154 800 1
154 2591 1
154 2767 1
154 438 1
155 1377 1
155 195 1
155 2828 1
155 2690 1
155 2276 1
155 2664 1
155 261 1
155 2425 1
155 1018 1
155 2753 1
155 2432 1
156 1869 1
156 992 1
156 1727 1
156 351 1
156 2910 1
156 2225 1
156 284 1
156 1699 1
157 1072 1
157 2360 1
157 1272 1
157 198 1
157 1956 1
157 990 1
157 1597 1
157 1777 1
157 861 1
158 1620 1
158 275 1
158 2167 1
158 1320 1
158 2358 1
158 2818 1
159 607 1
159 2939 1
159 389 1
159 207 1
159 349 1
159 2956 1
159 2133 1
159 2202 1
159 2236 1
159 1523 1
159 494 1
159 502 1
160 2244 1
160 1732 1
160 1933 1
160 2129 1
160 663 1
160 2681 1
160 315 1
160 1191 1
160 2383 1
161 2974 1
161 2573 1
161 823 1
161 1380 1
161 1829 1
161 445 1
161 2654 1
161 1384 1
161 1703 1
161 2058 1
161 1952 1
162 1793 1
162 2452 1
162 937 1
162 1957 1
162 2492 1
162 2298 1
162 2867 1
162 2808 1
162 1591 1
162 1967 1
162 2670 1
163 2979 1
163 1422 1
163 2265 1
163 2441 1
163 1958 1
163 2125 1
163 241 1
163 2182 1
163 2694 1
163 1547 1
163 2089 1
163 1609 1
163 1764 1
164 1695 1
164 2139 1
164 1470 1
164 364 1
164 1619 1
164 784 1
164 2224 1
164 2986 1
164 2865 1
164 2749 1
165 981 1
165 1778 1
165 2901 1
165 2622 1
165 1559 1
165 2450 1
165 2647 1
165 1226 1
166 986 1
166 2489 1
166 2093 1
166 1306 1
166 1986 1
166 1855 1
166 2820 1
166 612 1
166 2245 1
166 1149 1
166 2325 1
167 1575 1
167 210 1
167 363 1
167 1234 1
167 2207 1
167 186 1
167 1534 1
167 2982 1
167 361 1
167 2148 1
167 1430 1
168 2545 1
168 1783 1
168 2170 1
168 1335 1
168 1033 1
168 2245 1
168 1420 1
168 1357 1
169 685 1
169 1293 1
169 2844 1
169 1448 1
169 2615 1
169 1371 1
169 484 1
169 1686 1
169 2069 1
169 1748 1
170 696 1
170 1801 1
170 2175 1
170 241 1
170 1260 1
170 1880 1
170 2909 1
170 1499 1
170 2029 1
170 2386 1
171 1680 1
171 1303 1
171 1390 1
171 1424 1
171 2818 1
171 1354 1
171 2811 1
171 1349 1
171 515 1
171 401 1
171 2679 1
172 718 1
172 2391 1
172 801 1
172 1854 1
172 2612 1
172 2736 1
172 2574 1
172 880 1
173 2305 1
173 2073 1
173 2174 1
173 2627 1
173 1082 1
173 1408 1
173 193 1
173 1142 1
173 2102 1
173 1576 1
174 2753 1
174 499 1
174 2692 1
174 1609 1
174 1815 1
174 1945 1
174 629 1
175 1121 1
175 2961 1
175 481 1
175 2421 1
175 1628 1
175 887 1
175 2295 1
175 1542 1
175 2641 1
176 2701 1
176 2643 1
176 2024 1
176 322 1
176 1769 1
176 1379 1
176 2097 1
176 469 1
176 576 1
177 2898 1
177 977 1
177 1897 1
177 1886 1
177 648 1
177 181 1
177 2894 1
177 2602 1
178 1530 1
178 2260 1
178 2476 1
178 2151 1
178 672 1
178 1089 1
178 1811 1
178 2632 1
179 2881 1
179 909 1
179 2040 1
179 2870 1
179 1173 1
179 196 1
179 1443 1
179 1733 1
179 2132 1
180 2645 1
180 1541 1
180 1709 1
180 2353 1
180 2230 1
180 2065 1
180 723 1
180 1547 1
180 2908 1
180 1275 1
180 1341 1
181 2272 1
181 439 1
181 911 1
181 2598 1
181 2518 1
181 2728 1
181 362 1
181 2607 1
181 1018 1
182 1304 1
182 2740 1
182 2387 1
182 687 1
182 1967 1
182 2560 1
182 1552 1
182 2281 1
182 1951 1
182 2870 1
182 1919 1
183 2214 1
183 2895 1
183 797 1
183 2680 1
183 1433 1
183 2631 1
183 1585 1
183 1076 1
183 427 1
183 2293 1
184 446 1
184 779 1
184 2265 1
184 2823 1
184 2264 1
184 1052 1
184 408 1
184 553 1
184 2471 1
185 1234 1
185 2742 1
185 867 1
185 1567 1
185 2846 1
186 1222 1
186 2953 1
186 2290 1
186 1940 1
186 665 1
186 2253 1
186 189 1
186 2076 1
186 2566 1
186 2214 1
187 2257 1
187 403 1
187 2376 1
187 265 1
187 2081 1
187 572 1
187 2827 1
187 589 1
188 2290 1
188 2051 1
188 2750 1
188 1360 1
188 2811 1
188 1060 1
188 2940 1
189 682 1
189 942 1
189 2126 1
189 2928 1
189 1891 1
189 805 1
189 1487 1
189 1579 1
190 2571 1
190 1525 1
190 1600 1
190 1651 1
190 1267 1
190 2870 1
190 656 1
190 1484 1
190 198 1
191 2226 1
191 2418 1
191 1933 1
191 2713 1
191 1033 1
191 1631 1
191 2485 1
192 250 1
192 361 1
192 1702 1
192 1451 1
192 1360 1
192 243 1
192 2266 1
192 2517 1
193 1185 1
193 2830 1
193 2073 1
193 1218 1
193 1311 1
193 2655 1
193 1928 1
193 2419 1
193 2859 1
194 2370 1
194 2911 1
194 230 1
194 457 1
194 1298 1
194 2796 1
194 2906 1
195 2126 1
195 300 1
195 2552 1
195 2314 1
195 476 1
195 221 1
195 1573 1
195 2310 1
195 1506 1
196 1290 1
196 1443 1
196 1993 1
196 2059 1
196 2855 1
196 1662 1
196 1614 1
197 371 1
197 669 1
197 711 1
197 2690 1
197 1784 1
197 1754 1
197 876 1
198 2172 1
198 1856 1
198 2191 1
198 2618 1
198 1177 1
198 2188 1
198 1193 1
198 866 1
199 232 1
199 2801 1
199 2834 1
199 1894 1
199 2225 1
199 1612 1
199 2218 1
200 2510 1
200 2346 1
200 289 1
200 1226 1
200 819 1
200 2622 1
200 339 1
200 1052 1
200 2987 1
200 2716 1
201 2704 1
201 1635 1
201 1696 1
201 816 1
201 434 1
201 2365 1
201 679 1
201 2596 1
201 689 1
201 582 1
202 2043 1
202 2017 1
202 2071 1
202 2996 1
202 437 1
202 1740 1
202 1960 1
202 664 1
202 2741 1
203 1739 1
203 1616 1
203 2138 1
203 848 1
203 1705 1
203 469 1
203 1127 1
204 999 1
204 721 1
204 2566 1
204 397 1
204 1358 1
204 2547 1
204 1395 1
204 2805 1
204 1644 1
204 1916 1
205 1822 1
205 2492 1
205 249 1
205 1202 1
205 476 1
205 1855 1
205 684 1
205 1777 1
205 354 1
205 1303 1
205 492 1
206 2964 1
206 1554 1
206 1077 1
206 345 1
206 357 1
206 649 1
206 2509 1
206 1189 1
207 569 1
207 2644 1
207 2894 1
207 1706 1
207 980 1
207 1916 1
208 671 1
208 1321 1
208 1717 1
208 1363 1
208 933 1
208 2301 1
208 632 1
208 314 1
208 2237 1
209 2951 1
209 1767 1
209 2860 1
209 1737 1
209 1292 1
209 2219 1
209 2527 1
209 1051 1
209 1832 1
210 274 1
210 2642 1
210 1609 1
210 852 1
210 2300 1
210 2520 1
210 2648 1
210 1106 1
210 2038 1
210 2611 1
210 1506 1
211 1934 1
211 659 1
211 869 1
211 2413 1
211 818 1
211 2180 1
211 672 1
211 516 1
211 2206 1
212 737 1
212 1893 1
212 1818 1
212 2430 1
212 1572 1
212 789 1
212 1487 1
212 1334 1
212 2607 1
213 2954 1
213 2158 1
213 340 1
213 2732 1
213 1183 1
213 909 1
213 598 1
213 2936 1
213 261 1
213 2669 1
213 2326 1
213 2217 1
213 2397 1
213 788 1
214 1461 1
214 2465 1
214 1581 1
214 2662 1
214 2205 1
214 2186 1
214 2524 1
214 1636 1
215 932 1
215 1154 1
215 2218 1
215 1899 1
215 967 1
215 586 1
215 2491 1
215 2951 1
215 2493 1
215 751 1
216 700 1
216 1295 1
216 1028 1
216 2414 1
216 1804 1
216 2147 1
216 1654 1
216 2242 1
216 234 1
216 397 1
216 2322 1
216 2316 1
216 1690 1
217 782 1
217 488 1
217 261 1
217 855 1
217 2718 1
217 2782 1
217 2874 1
217 1512 1
217 1878 1
217 914 1
217 2505 1
217 1709 1
218 2927 1
218 1692 1
218 993 1
218 267 1
218 761 1
218 2002 1
218 2992 1
218 1857 1
218 395 1
218 458 1
219 2884 1
219 1976 1
219 709 1
219 2328 1
219 2565 1
219 739 1
219 2680 1
219 1891 1
219 1068 1
219 2941 1
220 2731 1
220 899 1
220 443 1
220 616 1
220 1374 1
220 1163 1
220 1494 1
221 2792 1
221 864 1
221 1993 1
221 2228 1
221 2790 1
221 1505 1
221 1932 1
221 530 1
221 763 1
221 394 1
221 1366 1
222 2114 1
222 452 1
222 2474 1
222 2787 1
222 742 1
222 547 1
223 563 1
223 2924 1
223 1113 1
223 1874 1
223 1523 1
224 1028 1
224 2705 1
224 1510 1
224 2218 1
224 736 1
224 1500 1
224 1375 1
224 2902 1
224 1031 1
225 1518 1
225 1701 1
225 2525 1
225 288 1
225 1550 1
225 2117 1
225 1946 1
225 2937 1
226 2997 1
226 286 1
226 2963 1
226 2416 1
226 2003 1
226 2022 1
226 2674 1
226 1482 1
226 953 1
226 1038 1
226 2147 1
227 2992 1
227 1351 1
227 2874 1
227 2298 1
227 2451 1
227 684 1
227 1723 1
227 912 1
227 334 1
227 2572 1
228 1375 1
228 2039 1
228 904 1
228 1718 1
228 402 1
228 1446 1
228 2578 1
228 921 1
